country_name,country_code,eu_member,year,generation_twh,net_import_twh,demand_twh,demand_mwh_per_capita
Italy,ITA,1,2003,285.38,50.97,336.35,5.843
Italy,ITA,1,2004,294.83,45.63,340.46,5.875
Italy,ITA,1,2005,295.72,49.15,344.87,5.917
Italy,ITA,1,2006,306.67,44.99,351.66,6.007
Italy,ITA,1,2007,307.21,46.28,353.49,6.017
Italy,ITA,1,2008,312.5,40.03,352.53,5.983
Italy,ITA,1,2009,287.58,44.96,332.54,5.626
Italy,ITA,1,2010,297.91,44.16,342.07,5.766
Italy,ITA,1,2011,299.74,45.73,345.47,5.798
Italy,ITA,1,2012,296.48,43.1,339.58,5.671
Italy,ITA,1,2013,287.07,42.14,329.21,5.472
Italy,ITA,1,2014,277.44,43.72,321.16,5.316
Italy,ITA,1,2015,280.95,46.38,327.33,5.403
Italy,ITA,1,2016,287.2,37.03,324.23,5.345
Italy,ITA,1,2017,293.33,37.76,331.09,5.457
Italy,ITA,1,2018,287.39,43.9,331.29,5.464
Italy,ITA,1,2019,291.35,38.14,329.49,5.442
Italy,ITA,1,2020,277.72,32.2,309.92,5.126
Italy,ITA,1,2021,282.94,42.74,325.68,5.387
Latvia,LVA,1,1990,6.65,3.58,10.23,3.839
Latvia,LVA,1,1991,5.65,4.23,9.88,3.729
Latvia,LVA,1,1992,3.84,4.08,7.92,3.023
Latvia,LVA,1,1993,3.93,2.5,6.43,2.49
Latvia,LVA,1,1994,4.44,1.82,6.26,2.461
Latvia,LVA,1,1995,3.99,2.26,6.25,2.492
Latvia,LVA,1,1996,3.12,3.23,6.35,2.562
Latvia,LVA,1,1997,4.51,1.82,6.33,2.58
Latvia,LVA,1,1998,5.8,0.53,6.33,2.604
Latvia,LVA,1,1999,4.11,1.95,6.06,2.517
Latvia,LVA,1,2000,4.14,1.79,5.93,2.487
Latvia,LVA,1,2001,4.27,1.88,6.15,2.607
Latvia,LVA,1,2002,3.97,2.35,6.32,2.71
Latvia,LVA,1,2003,3.97,2.63,6.6,2.862
Latvia,LVA,1,2004,4.69,2.1,6.79,2.979
Latvia,LVA,1,2005,4.92,2.15,7.07,3.139
Latvia,LVA,1,2006,4.89,2.51,7.4,3.326
Latvia,LVA,1,2007,4.76,3,7.76,3.53
Latvia,LVA,1,2008,5.27,2.52,7.79,3.588
Latvia,LVA,1,2009,5.57,1.65,7.22,3.366
Latvia,LVA,1,2010,6.63,0.87,7.5,3.54
Latvia,LVA,1,2011,6.09,1.24,7.33,3.501
Latvia,LVA,1,2012,6.17,1.69,7.86,3.799
Latvia,LVA,1,2013,6.2,1.36,7.56,3.697
Latvia,LVA,1,2014,5.14,2.32,7.46,3.691
Latvia,LVA,1,2015,5.54,1.82,7.36,3.684
Latvia,LVA,1,2016,6.42,1.03,7.45,3.774
Latvia,LVA,1,2017,7.53,-0.06,7.47,3.829
Latvia,LVA,1,2018,6.72,0.91,7.63,3.957
Latvia,LVA,1,2019,6.44,1.12,7.56,3.965
Latvia,LVA,1,2020,5.77,1.63,7.4,3.923
Latvia,LVA,1,2021,5.97,1.78,7.75,4.109
Lithuania,LTU,1,1990,28.36,-11.98,16.38,4.432
Lithuania,LTU,1,1991,29.33,-12.75,16.58,4.484
Lithuania,LTU,1,1992,18.53,-5.3,13.23,3.587
Lithuania,LTU,1,1993,13.91,-2.73,11.18,3.046
Lithuania,LTU,1,1994,9.73,1.1,10.83,2.968
Lithuania,LTU,1,1995,13.49,-2.68,10.81,2.981
Lithuania,LTU,1,1996,16.2,-5.16,11.04,3.063
Lithuania,LTU,1,1997,14.35,-3.52,10.83,3.025
Lithuania,LTU,1,1998,17.1,-6.08,11.02,3.1
Lithuania,LTU,1,1999,13.02,-2.68,10.34,2.93
Lithuania,LTU,1,2000,11.03,-1.34,9.69,2.767
Lithuania,LTU,1,2001,14.29,-3.96,10.33,2.974
Lithuania,LTU,1,2002,17.15,-6.49,10.66,3.095
Lithuania,LTU,1,2003,18.66,-7.53,11.13,3.26
Lithuania,LTU,1,2004,18.58,-7.19,11.39,3.369
Lithuania,LTU,1,2005,14.22,-2.97,11.25,3.364
Lithuania,LTU,1,2006,11.87,-0.43,11.44,3.463
Lithuania,LTU,1,2007,13.23,-1.37,11.86,3.639
Lithuania,LTU,1,2008,13.09,-0.96,12.13,3.775
Lithuania,LTU,1,2009,14.37,-2.93,11.44,3.612
Lithuania,LTU,1,2010,4.75,5.99,10.74,3.438
Lithuania,LTU,1,2011,3.99,6.74,10.73,3.48
Lithuania,LTU,1,2012,4.3,6.62,10.92,3.586
Lithuania,LTU,1,2013,3.98,6.95,10.93,3.633
Lithuania,LTU,1,2014,3.46,7.62,11.08,3.729
Lithuania,LTU,1,2015,4,7.21,11.21,3.823
Lithuania,LTU,1,2016,3.41,8.27,11.68,4.042
Lithuania,LTU,1,2017,3.35,8.68,12.03,4.228
Lithuania,LTU,1,2018,2.75,9.63,12.38,4.419
Lithuania,LTU,1,2019,3.14,9.34,12.48,4.522
Lithuania,LTU,1,2020,4.21,7.91,12.12,4.452
Lithuania,LTU,1,2021,3.64,8.94,12.58,4.621
Luxembourg,LUX,1,1990,0.62,3.93,4.55,11.918
Luxembourg,LUX,1,1991,0.7,4.15,4.85,12.553
Luxembourg,LUX,1,1992,0.66,3.98,4.64,11.855
Luxembourg,LUX,1,1993,0.67,4.05,4.72,11.895
Luxembourg,LUX,1,1994,0.59,4.46,5.05,12.549
Luxembourg,LUX,1,1995,0.49,5,5.49,13.451
Luxembourg,LUX,1,1996,0.45,4.9,5.35,12.923
Luxembourg,LUX,1,1997,0.41,5.19,5.6,13.334
Luxembourg,LUX,1,1998,0.37,5.41,5.78,13.574
Luxembourg,LUX,1,1999,0.36,5.56,5.92,13.727
Luxembourg,LUX,1,2000,0.4,5.71,6.11,14.01
Luxembourg,LUX,1,2001,0.87,5.32,6.19,14.062
Luxembourg,LUX,1,2002,2.8,3.47,6.27,14.13
Luxembourg,LUX,1,2003,2.79,3.76,6.55,14.643
Luxembourg,LUX,1,2004,3.37,3.37,6.74,14.917
Luxembourg,LUX,1,2005,3.35,3.26,6.61,14.437
Luxembourg,LUX,1,2006,3.54,3.56,7.1,15.249
Luxembourg,LUX,1,2007,3.19,3.96,7.15,15.055
Luxembourg,LUX,1,2008,2.72,4.35,7.07,14.565
Luxembourg,LUX,1,2009,3.15,3.42,6.57,13.232
Luxembourg,LUX,1,2010,3.24,4.06,7.3,14.373
Luxembourg,LUX,1,2011,2.64,4.48,7.12,13.71
Luxembourg,LUX,1,2012,2.76,4.11,6.87,12.941
Luxembourg,LUX,1,2013,1.84,4.94,6.78,12.496
Luxembourg,LUX,1,2014,1.91,4.89,6.8,12.263
Luxembourg,LUX,1,2015,1.34,5.6,6.94,12.245
Luxembourg,LUX,1,2016,0.79,6.3,7.09,12.24
Luxembourg,LUX,1,2017,0.9,6.18,7.08,11.961
Luxembourg,LUX,1,2018,0.96,6.16,7.12,11.783
Luxembourg,LUX,1,2019,1.07,5.88,6.95,11.287
Luxembourg,LUX,1,2020,1.23,5.46,6.69,10.687
Luxembourg,LUX,1,2021,1.39,5.61,7,11.183
Malta,MLT,1,1990,1.11,0,1.11,3.066
Malta,MLT,1,1991,1.42,0,1.42,3.891
Malta,MLT,1,1992,1.49,0,1.49,4.05
Malta,MLT,1,1993,1.5,0,1.5,4.046
Malta,MLT,1,1994,1.54,0,1.54,4.12
Malta,MLT,1,1995,1.63,0,1.63,4.325
Malta,MLT,1,1996,1.66,0,1.66,4.365
Malta,MLT,1,1997,1.69,0,1.69,4.404
Malta,MLT,1,1998,1.72,0,1.72,4.441
Malta,MLT,1,1999,1.85,0,1.85,4.736
Malta,MLT,1,2000,1.92,0,1.92,4.877
Malta,MLT,1,2001,1.94,0,1.94,4.895
Malta,MLT,1,2002,2.05,0,2.05,5.141
Malta,MLT,1,2003,2.24,0,2.24,5.588
Malta,MLT,1,2004,2.22,0,2.22,5.511
Malta,MLT,1,2005,2.24,0,2.24,5.536
Malta,MLT,1,2006,2.26,0,2.26,5.562
Malta,MLT,1,2007,2.3,0,2.3,5.639
Malta,MLT,1,2008,2.31,0,2.31,5.641
Malta,MLT,1,2009,2.17,0,2.17,5.273
Malta,MLT,1,2010,2.11,0,2.11,5.093
Malta,MLT,1,2011,2.17,0,2.17,5.195
Malta,MLT,1,2012,2.3,0,2.3,5.453
Malta,MLT,1,2013,2.26,0,2.26,5.303
Malta,MLT,1,2014,2.25,0,2.25,5.23
Malta,MLT,1,2015,1.3,1.05,2.35,5.42
Malta,MLT,1,2016,0.86,1.53,2.39,5.48
Malta,MLT,1,2017,1.65,0.86,2.51,5.731
Malta,MLT,1,2018,1.97,0.62,2.59,5.896
Malta,MLT,1,2019,2.08,0.64,2.72,6.177
Malta,MLT,1,2020,2.12,0.42,2.54,5.753
Malta,MLT,1,2021,2.46,0.52,2.98,6.749
Moldova,MDA,0,2010,1.07,3.03,4.1,1.003
Moldova,MDA,0,2011,1.02,3.15,4.17,1.022
Moldova,MDA,0,2012,0.93,3.28,4.21,1.033
Moldova,MDA,0,2013,0.91,3.33,4.24,1.041
Moldova,MDA,0,2014,0.96,3.34,4.3,1.056
Moldova,MDA,0,2015,0.93,3.32,4.25,1.044
Moldova,MDA,0,2016,0.9,3.33,4.23,1.04
Moldova,MDA,0,2017,0.9,3.41,4.31,1.062
Moldova,MDA,0,2018,0.95,3.5,4.45,1.098
Moldova,MDA,0,2019,0.93,3.5,4.43,1.096
Montenegro,MNE,0,2005,2.87,1.79,4.66,7.56
Montenegro,MNE,0,2006,2.95,1.87,4.82,7.801
Montenegro,MNE,0,2007,2.14,2.59,4.73,7.635
Montenegro,MNE,0,2008,2.83,1.78,4.61,7.42
Montenegro,MNE,0,2009,2.76,1.05,3.81,6.116
Montenegro,MNE,0,2010,4.02,0,4.02,6.439
Montenegro,MNE,0,2011,2.65,1.56,4.21,6.733
Montenegro,MNE,0,2012,2.85,1.21,4.06,6.486
Montenegro,MNE,0,2013,3.94,-0.34,3.6,5.748
Montenegro,MNE,0,2014,3.17,0.26,3.43,5.474
Montenegro,MNE,0,2015,3,0.52,3.52,5.614
Montenegro,MNE,0,2016,3.14,0.3,3.44,5.484
Montenegro,MNE,0,2017,2.48,1.12,3.6,5.736
Montenegro,MNE,0,2018,3.8,-0.2,3.6,5.734
Montenegro,MNE,0,2019,3.42,0.25,3.67,5.844
Montenegro,MNE,0,2020,3.23,0.17,3.4,5.413
Montenegro,MNE,0,2021,3.65,-1.51,2.14,3.407
Netherlands,NLD,1,1990,71.8,9.21,81.01,5.413
Netherlands,NLD,1,1991,74.25,9.16,83.41,5.537
Netherlands,NLD,1,1992,77.05,8.68,85.73,5.653
Netherlands,NLD,1,1993,76.94,10.3,87.24,5.714
Netherlands,NLD,1,1994,79.66,10.56,90.22,5.87
Netherlands,NLD,1,1995,80.88,11.39,92.27,5.965
Netherlands,NLD,1,1996,85.2,10.59,95.79,6.155
Netherlands,NLD,1,1997,86.28,12.63,98.91,6.318
Netherlands,NLD,1,1998,90.88,11.81,102.69,6.522
Netherlands,NLD,1,1999,86.53,18.44,104.97,6.629
Netherlands,NLD,1,2000,89.39,18.91,108.3,6.8
Netherlands,NLD,1,2001,93.43,17.28,110.71,6.912
Netherlands,NLD,1,2002,95.75,16.38,112.13,6.96
Netherlands,NLD,1,2003,96.6,16.99,113.59,7.011
Netherlands,NLD,1,2004,101.01,16.22,117.23,7.198
Netherlands,NLD,1,2005,99.68,18.29,117.97,7.208
Netherlands,NLD,1,2006,98.69,21.46,120.15,7.308
Netherlands,NLD,1,2007,105,17.61,122.61,7.428
Netherlands,NLD,1,2008,107.4,15.85,123.25,7.439
Netherlands,NLD,1,2009,113.56,4.89,118.45,7.124
Netherlands,NLD,1,2010,119.11,2.78,121.89,7.306
Netherlands,NLD,1,2011,113.81,9.09,122.9,7.342
Netherlands,NLD,1,2012,103.07,17.11,120.18,7.157
Netherlands,NLD,1,2013,101.5,18.24,119.74,7.109
Netherlands,NLD,1,2014,103.22,14.73,117.95,6.982
Netherlands,NLD,1,2015,108.75,8.75,117.5,6.937
Netherlands,NLD,1,2016,113.78,4.91,118.69,6.989
Netherlands,NLD,1,2017,115.61,3.51,119.12,6.998
Netherlands,NLD,1,2018,113.49,7.97,121.46,7.12
Netherlands,NLD,1,2019,120.44,0.86,121.3,7.095
Netherlands,NLD,1,2020,122.73,-2.66,120.07,7.007
Netherlands,NLD,1,2021,120.79,0.31,121.1,7.067
North Macedonia,MKD,0,1990,5.75,0.08,5.83,2.921
North Macedonia,MKD,0,1991,5.77,0.07,5.84,2.93
North Macedonia,MKD,0,1992,6.07,0.27,6.34,3.188
North Macedonia,MKD,0,1993,5.18,0.61,5.79,2.918
North Macedonia,MKD,0,1994,5.94,0.07,6.01,3.033
North Macedonia,MKD,0,1995,6.13,0.12,6.25,3.151
North Macedonia,MKD,0,1996,6.64,-0.03,6.61,3.323
North Macedonia,MKD,0,1997,6.73,0.07,6.8,3.401
North Macedonia,MKD,0,1998,7.05,0,7.05,3.504
North Macedonia,MKD,0,1999,6.86,-0.1,6.76,3.339
North Macedonia,MKD,0,2000,6.81,0.11,6.92,3.401
North Macedonia,MKD,0,2001,6.37,0.43,6.8,3.329
North Macedonia,MKD,0,2002,6.09,0.79,6.88,3.358
North Macedonia,MKD,0,2003,6.73,0.95,7.68,3.74
North Macedonia,MKD,0,2004,6.66,1.18,7.84,3.811
North Macedonia,MKD,0,2005,6.94,1.6,8.54,4.145
North Macedonia,MKD,0,2006,7.01,1.79,8.8,4.265
North Macedonia,MKD,0,2007,6.5,2.49,8.99,4.353
North Macedonia,MKD,0,2008,6.31,2.73,9.04,4.373
North Macedonia,MKD,0,2009,6.82,1.44,8.26,3.992
North Macedonia,MKD,0,2010,7.26,1.42,8.68,4.192
North Macedonia,MKD,0,2011,6.76,2.68,9.44,4.555
North Macedonia,MKD,0,2012,6.26,2.67,8.93,4.305
North Macedonia,MKD,0,2013,6.09,2.43,8.52,4.104
North Macedonia,MKD,0,2014,5.38,2.96,8.34,4.014
North Macedonia,MKD,0,2015,5.65,2.51,8.16,3.924
North Macedonia,MKD,0,2016,5.63,2.03,7.66,3.681
North Macedonia,MKD,0,2017,5.6,1.98,7.58,3.641
North Macedonia,MKD,0,2018,5.61,1.92,7.53,3.615
North Macedonia,MKD,0,2019,5.87,1.83,7.7,3.696
North Macedonia,MKD,0,2020,5.28,2.33,7.61,3.653
North Macedonia,MKD,0,2021,5.17,2.54,7.71,3.701
Norway,NOR,0,1990,121.46,-15.91,105.55,24.851
Norway,NOR,0,1991,110.46,-2.77,107.69,25.223
Norway,NOR,0,1992,117.01,-8.73,108.28,25.224
Norway,NOR,0,1993,119.61,-7.78,111.83,25.906
Norway,NOR,0,1994,112.2,-0.13,112.07,25.813
Norway,NOR,0,1995,122.13,-6.66,115.47,26.442
Norway,NOR,0,1996,104.57,8.98,113.55,25.847
Norway,NOR,0,1997,110.38,3.82,114.2,25.836
Norway,NOR,0,1998,116.31,3.63,119.94,26.968
Norway,NOR,0,1999,122.15,-1.92,120.23,26.873
Norway,NOR,0,2000,142.43,-19.05,123.38,27.422
Norway,NOR,0,2001,121.16,3.57,124.73,27.576
Norway,NOR,0,2002,130.12,-9.71,120.41,26.487
Norway,NOR,0,2003,106.59,7.87,114.46,25.045
Norway,NOR,0,2004,109.98,11.45,121.43,26.408
Norway,NOR,0,2005,137.1,-12.04,125.06,26.997
Norway,NOR,0,2006,121.09,0.85,121.94,26.095
Norway,NOR,0,2007,135.94,-10.03,125.91,26.679
Norway,NOR,0,2008,141.02,-13.86,127.16,26.653
Norway,NOR,0,2009,130.9,-8.98,121.92,25.259
Norway,NOR,0,2010,123.1,7.55,130.65,26.74
Norway,NOR,0,2011,126.21,-3.08,123.13,24.883
Norway,NOR,0,2012,146.55,-17.82,128.73,25.676
Norway,NOR,0,2013,133.27,-5.01,128.26,25.251
Norway,NOR,0,2014,140.95,-15.58,125.37,24.38
Norway,NOR,0,2015,143.07,-14.65,128.42,24.697
Norway,NOR,0,2016,148.13,-16.41,131.72,25.085
Norway,NOR,0,2017,148.41,-15.16,133.25,25.159
Norway,NOR,0,2018,145.84,-10.15,135.69,25.42
Norway,NOR,0,2019,134.08,0.04,134.12,24.935
Norway,NOR,0,2020,150.7,-20.47,130.23,24.022
Norway,NOR,0,2021,148.74,-17.31,131.43,24.244
Poland,POL,1,1990,134.44,-1.04,133.4,3.514
Poland,POL,1,1991,132.72,-2.62,130.1,3.416
Poland,POL,1,1992,130.69,-4.03,126.66,3.316
Poland,POL,1,1993,131.78,-2.41,129.37,3.378
Poland,POL,1,1994,133.29,-2.68,130.61,3.402
Poland,POL,1,1995,137.05,-2.8,134.25,3.491
Poland,POL,1,1996,141.19,-3.12,138.07,3.585
Poland,POL,1,1997,140.94,-2.18,138.76,3.6
Poland,POL,1,1998,140.77,-3.47,137.3,3.56
Poland,POL,1,1999,139.99,-4.93,135.06,3.502
Poland,POL,1,2000,143.18,-6.37,136.81,3.548
Poland,POL,1,2001,143.72,-6.73,136.99,3.555
Poland,POL,1,2002,142.49,-7.07,135.42,3.518
Poland,POL,1,2003,150.01,-10.16,139.85,3.638
Poland,POL,1,2004,152.26,-9.29,142.97,3.723
Poland,POL,1,2005,155.05,-11.19,143.86,3.749
Poland,POL,1,2006,160.45,-10.99,149.46,3.897
Poland,POL,1,2007,158.51,-5.35,153.16,3.993
Poland,POL,1,2008,154.64,-0.67,153.97,4.014
Poland,POL,1,2009,151.09,-2.19,148.9,3.882
Poland,POL,1,2010,157,-1.35,155.65,4.061
Poland,POL,1,2011,163.01,-5.24,157.77,4.121
Poland,POL,1,2012,161.63,-2.84,158.79,4.154
Poland,POL,1,2013,163.91,-4.52,159.39,4.177
Poland,POL,1,2014,158.38,2.17,160.55,4.215
Poland,POL,1,2015,164.24,-0.33,163.91,4.31
Poland,POL,1,2016,166.09,2,168.09,4.425
Poland,POL,1,2017,169.93,2.29,172.22,4.538
Poland,POL,1,2018,169.49,5.69,175.18,4.62
Poland,POL,1,2019,163.04,10.62,173.66,4.584
Poland,POL,1,2020,157.64,13.27,170.91,4.516
Poland,POL,1,2021,177.16,1.42,178.58,4.719
Portugal,PRT,1,1990,28.33,0.04,28.37,2.867
Portugal,PRT,1,1991,29.72,0.09,29.81,3.006
Portugal,PRT,1,1992,29.61,1.34,30.95,3.11
Portugal,PRT,1,1993,30.99,0.17,31.16,3.117
Portugal,PRT,1,1994,31.33,0.89,32.22,3.208
Portugal,PRT,1,1995,33.15,0.91,34.06,3.375
Portugal,PRT,1,1996,34.41,1.11,35.52,3.505
Portugal,PRT,1,1997,34.14,2.9,37.04,3.64
Portugal,PRT,1,1998,38.91,0.27,39.18,3.836
Portugal,PRT,1,1999,42.91,-0.86,42.05,4.101
Portugal,PRT,1,2000,43.38,0.93,44.31,4.303
Portugal,PRT,1,2001,46.17,0.24,46.41,4.488
Portugal,PRT,1,2002,45.65,1.9,47.55,4.578
Portugal,PRT,1,2003,46.52,2.79,49.31,4.728
Portugal,PRT,1,2004,44.82,6.48,51.3,4.899
Portugal,PRT,1,2005,46.18,6.82,53,5.044
Portugal,PRT,1,2006,48.57,5.44,54.01,5.123
Portugal,PRT,1,2007,46.89,7.49,54.38,5.143
Portugal,PRT,1,2008,45.48,9.43,54.91,5.182
Portugal,PRT,1,2009,49.48,4.78,54.26,5.117
Portugal,PRT,1,2010,53.69,2.62,56.31,5.314
Portugal,PRT,1,2011,51.88,2.81,54.69,5.174
Portugal,PRT,1,2012,45.57,7.89,53.46,5.079
Portugal,PRT,1,2013,50.53,2.78,53.31,5.09
Portugal,PRT,1,2014,51.96,0.9,52.86,5.074
Portugal,PRT,1,2015,51.27,2.27,53.54,5.164
Portugal,PRT,1,2016,59.13,-5.09,54.04,5.234
Portugal,PRT,1,2017,57.7,-2.68,55.02,5.348
Portugal,PRT,1,2018,58.41,-2.66,55.75,5.436
Portugal,PRT,1,2019,51.73,3.4,55.13,5.391
Portugal,PRT,1,2020,51.96,1.46,53.42,5.239
Portugal,PRT,1,2021,49.19,4.67,53.86,5.282
Romania,ROU,1,1990,64.3,9.48,73.78,3.141
Romania,ROU,1,1991,56.8,7.05,63.85,2.722
Romania,ROU,1,1992,54.01,4.2,58.21,2.49
Romania,ROU,1,1993,55.36,1.87,57.23,2.461
Romania,ROU,1,1994,55.04,0.72,55.76,2.412
Romania,ROU,1,1995,59.05,0.3,59.35,2.584
Romania,ROU,1,1996,61.03,0.81,61.84,2.712
Romania,ROU,1,1997,56.72,0.22,56.94,2.515
Romania,ROU,1,1998,52.99,0.39,53.38,2.376
Romania,ROU,1,1999,50.47,-0.83,49.64,2.226
Romania,ROU,1,2000,51.56,-0.7,50.86,2.297
Romania,ROU,1,2001,53.55,-1.31,52.24,2.376
Romania,ROU,1,2002,54.42,-2.85,51.57,2.36
Romania,ROU,1,2003,54.84,-2.08,52.76,2.429
Romania,ROU,1,2004,56.49,-1.18,55.31,2.563
Romania,ROU,1,2005,59.41,-2.9,56.51,2.639
Romania,ROU,1,2006,62.7,-4.27,58.43,2.752
Romania,ROU,1,2007,61.68,-2.09,59.59,2.833
Romania,ROU,1,2008,64.95,-4.25,60.7,2.914
Romania,ROU,1,2009,57.73,-2.3,55.43,2.686
Romania,ROU,1,2010,60.61,-2.27,58.34,2.85
Romania,ROU,1,2011,62,-1.91,60.09,2.955
Romania,ROU,1,2012,58.78,0.25,59.03,2.918
Romania,ROU,1,2013,58.55,-2.02,56.53,2.808
Romania,ROU,1,2014,65.19,-7.13,58.06,2.898
Romania,ROU,1,2015,65.92,-6.73,59.19,2.971
Romania,ROU,1,2016,64.59,-5.02,59.57,3.009
Romania,ROU,1,2017,63.95,-2.89,61.06,3.107
Romania,ROU,1,2018,64.44,-2.54,61.9,3.173
Romania,ROU,1,2019,59.18,1.52,60.7,3.135
Romania,ROU,1,2020,56.01,2.79,58.8,3.057
Romania,ROU,1,2021,58.7,2.1,60.8,3.16
Serbia,SRB,0,1990,38.97,-2.02,36.95,3.882
Serbia,SRB,0,1991,37.67,-2.27,35.4,3.686
Serbia,SRB,0,1992,34.31,-0.4,33.91,3.495
Serbia,SRB,0,1993,29.96,-1,28.96,2.957
Serbia,SRB,0,1994,30.82,-1.25,29.57,2.998
Serbia,SRB,0,1995,32.18,-0.4,31.78,3.215
Serbia,SRB,0,1996,32.31,1.76,34.07,3.457
Serbia,SRB,0,1997,35.19,0.82,36.01,3.68
Serbia,SRB,0,1998,35.23,0.45,35.68,3.684
Serbia,SRB,0,1999,30.83,1.87,32.7,3.413
Serbia,SRB,0,2000,31.95,3.01,34.96,3.685
Serbia,SRB,0,2001,32.57,4.04,36.61,3.89
Serbia,SRB,0,2002,33.24,4.48,37.72,4.036
Serbia,SRB,0,2003,34.26,2.79,37.05,3.987
Serbia,SRB,0,2004,37.19,-0.27,36.92,3.995
Serbia,SRB,0,2005,35.86,-1.94,33.92,3.689
Serbia,SRB,0,2006,35.87,-0.81,35.06,3.833
Serbia,SRB,0,2007,35.97,-0.09,35.88,3.942
Serbia,SRB,0,2008,36.82,0.07,36.89,4.072
Serbia,SRB,0,2009,37.71,-1.43,36.28,4.021
Serbia,SRB,0,2010,37.42,-0.3,37.12,4.128
Serbia,SRB,0,2011,38.02,-0.28,37.74,4.21
Serbia,SRB,0,2012,36.19,0.39,36.58,4.092
Serbia,SRB,0,2013,39.23,-2.54,36.69,4.114
Serbia,SRB,0,2014,33.44,1.56,35,3.933
Serbia,SRB,0,2015,37.59,-0.92,36.67,4.131
Serbia,SRB,0,2016,38.61,-1.92,36.69,4.144
Serbia,SRB,0,2017,36.44,0.83,37.27,4.221
Serbia,SRB,0,2018,36.67,0.12,36.79,4.179
Serbia,SRB,0,2019,36.86,0.08,36.94,4.211
Serbia,SRB,0,2020,37.52,-0.94,36.58,4.187
Serbia,SRB,0,2021,37.32,0.6,37.92,4.34
Slovakia,SVK,1,1990,25.49,5.2,30.69,5.803
Slovakia,SVK,1,1991,24.26,4.34,28.6,5.387
Slovakia,SVK,1,1992,23.24,3.47,26.71,5.012
Slovakia,SVK,1,1993,24.05,1.42,25.47,4.763
Slovakia,SVK,1,1994,25.47,0.43,25.9,4.829
Slovakia,SVK,1,1995,26.43,1.38,27.81,5.174
Slovakia,SVK,1,1996,25.46,3.52,28.98,5.382
Slovakia,SVK,1,1997,25.04,4.05,29.09,5.396
Slovakia,SVK,1,1998,25.73,1.29,27.02,5.008
Slovakia,SVK,1,1999,28.11,0.56,28.67,5.312
Slovakia,SVK,1,2000,30.78,-2.7,28.08,5.201
Slovakia,SVK,1,2001,31.83,-3.68,28.15,5.213
Slovakia,SVK,1,2002,32.18,-4.16,28.02,5.189
Slovakia,SVK,1,2003,30.96,-2.26,28.7,5.315
Slovakia,SVK,1,2004,30.45,-1.86,28.59,5.295
Slovakia,SVK,1,2005,31.34,-3.27,28.07,5.199
Slovakia,SVK,1,2006,31.21,-2.33,28.88,5.349
Slovakia,SVK,1,2007,27.83,1.73,29.56,5.475
Slovakia,SVK,1,2008,28.73,0.52,29.25,5.417
Slovakia,SVK,1,2009,25.89,1.31,27.2,5.036
Slovakia,SVK,1,2010,27.42,1.04,28.46,5.266
Slovakia,SVK,1,2011,28.21,0.73,28.94,5.35
Slovakia,SVK,1,2012,28.24,0.39,28.63,5.287
Slovakia,SVK,1,2013,28.44,0.09,28.53,5.262
Slovakia,SVK,1,2014,27.04,1.1,28.14,5.183
Slovakia,SVK,1,2015,26.54,2.39,28.93,5.322
Slovakia,SVK,1,2016,26.68,2.65,29.33,5.39
Slovakia,SVK,1,2017,27.29,3.03,30.32,5.565
Slovakia,SVK,1,2018,26.57,3.68,30.25,5.547
Slovakia,SVK,1,2019,28.19,1.7,29.89,5.477
Slovakia,SVK,1,2020,31.29,0.32,31.61,5.79
Slovakia,SVK,1,2021,29.47,0.8,30.27,5.544
Slovenia,SVN,1,1990,12.44,-0.99,11.45,5.707
Slovenia,SVN,1,1991,12.74,-2.02,10.72,5.339
Slovenia,SVN,1,1992,12.34,-1.81,10.53,5.251
Slovenia,SVN,1,1993,11.95,-1.42,10.53,5.264
Slovenia,SVN,1,1994,12.89,-1.93,10.96,5.493
Slovenia,SVN,1,1995,12.9,-1.65,11.25,5.65
Slovenia,SVN,1,1996,13.05,-1.66,11.39,5.728
Slovenia,SVN,1,1997,13.18,-1.7,11.48,5.776
Slovenia,SVN,1,1998,13.72,-1.92,11.8,5.937
Slovenia,SVN,1,1999,13.26,-1.34,11.92,5.997
Slovenia,SVN,1,2000,13.61,-1.32,12.29,6.183
Slovenia,SVN,1,2001,14.48,-1.77,12.71,6.395
Slovenia,SVN,1,2002,14.6,-1.13,13.47,6.778
Slovenia,SVN,1,2003,13.83,0.16,13.99,7.038
Slovenia,SVN,1,2004,15.27,-0.76,14.51,7.291
Slovenia,SVN,1,2005,15.11,-0.32,14.79,7.414
Slovenia,SVN,1,2006,15.11,0.04,15.15,7.566
Slovenia,SVN,1,2007,15.04,0.23,15.27,7.589
Slovenia,SVN,1,2008,16.41,-1.6,14.81,7.321
Slovenia,SVN,1,2009,16.39,-3.06,13.33,6.554
Slovenia,SVN,1,2010,16.26,-2.12,14.14,6.92
Slovenia,SVN,1,2011,15.92,-1.37,14.55,7.093
Slovenia,SVN,1,2012,15.55,-1.04,14.51,7.051
Slovenia,SVN,1,2013,15.8,-1.29,14.51,7.033
Slovenia,SVN,1,2014,17.15,-2.74,14.41,6.97
Slovenia,SVN,1,2015,14.8,-0.05,14.75,7.121
Slovenia,SVN,1,2016,16.23,-1.18,15.05,7.256
Slovenia,SVN,1,2017,16.05,-0.52,15.53,7.479
Slovenia,SVN,1,2018,16.12,-0.5,15.62,7.517
